lakeid,sampledate,depth,cl,ca,mg,na,k,fe,mn,cond
SP,5/18/2006,17,,,,,,,,
SP,5/31/2006,0,,,,,,,,
SP,5/31/2006,2,,,,,,,,
SP,5/31/2006,4,,,,,,,,
SP,5/31/2006,6,,,,,,,,
SP,5/31/2006,8,,,,,,,,
SP,5/31/2006,9,,,,,,,,
SP,5/31/2006,11,,,,,,,,
SP,5/31/2006,13,,,,,,,,
SP,5/31/2006,15,,,,,,,,
SP,5/31/2006,17,,,,,,,,
SP,6/15/2006,0,,,,,,,,
SP,6/15/2006,2,,,,,,,,
SP,6/15/2006,4,,,,,,,,
SP,6/15/2006,6,,,,,,,,
SP,6/15/2006,8,,,,,,,,
SP,6/15/2006,10,,,,,,,,
SP,6/15/2006,12,,,,,,,,
SP,6/15/2006,14,,,,,,,,
SP,6/15/2006,16,,,,,,,,
SP,6/15/2006,18,,,,,,,,
SP,6/28/2006,0,,,,,,,,
SP,6/28/2006,2,,,,,,,,
SP,6/28/2006,4,,,,,,,,
SP,6/28/2006,6,,,,,,,,
SP,6/28/2006,8,,,,,,,,
SP,6/28/2006,10,,,,,,,,
SP,6/28/2006,12,,,,,,,,
SP,6/28/2006,14,,,,,,,,
SP,6/28/2006,15,,,,,,,,
SP,6/28/2006,17,,,,,,,,
SP,7/12/2006,0,,,,,,,,
SP,7/12/2006,2,,,,,,,,
SP,7/12/2006,4,,,,,,,,
SP,7/12/2006,6,,,,,,,,
SP,7/12/2006,8,,,,,,,,
SP,7/12/2006,10,,,,,,,,
SP,7/12/2006,12,,,,,,,,
SP,7/12/2006,14,,,,,,,,
SP,7/12/2006,15,,,,,,,,
SP,7/12/2006,17,,,,,,,,
SP,7/26/2006,0,,,,,,,,
SP,7/26/2006,2,,,,,,,,
SP,7/26/2006,4,,,,,,,,
SP,7/26/2006,6,,,,,,,,
SP,7/26/2006,8,,,,,,,,
SP,7/26/2006,10,,,,,,,,
SP,7/26/2006,11,,,,,,,,
SP,7/26/2006,13,,,,,,,,
SP,7/26/2006,15,,,,,,,,
SP,7/26/2006,17,,,,,,,,
SP,8/9/2006,0,7.79,10.77,3.05,2.68,0.6,0.01,0,99
SP,8/9/2006,2,,,,,,,,
SP,8/9/2006,4,,,,,,,,
SP,8/9/2006,6,,,,,,,,
SP,8/9/2006,8,7.49,10.54,2.98,2.6,0.62,0.01,0,97
SP,8/9/2006,9,,,,,,,,
SP,8/9/2006,11,,,,,,,,
SP,8/9/2006,13,,,,,,,,
SP,8/9/2006,15,7.66,10.9,3.07,2.61,0.68,0.17,0.06,
SP,8/9/2006,17,,,,,,,,
SP,8/24/2006,0,,,,,,,,
SP,8/24/2006,2,,,,,,,,
SP,8/24/2006,4,,,,,,,,
SP,8/24/2006,6,,,,,,,,
SP,8/24/2006,8,,,,,,,,
SP,8/24/2006,9,,,,,,,,
SP,8/24/2006,11,,,,,,,,
SP,8/24/2006,13,,,,,,,,
SP,8/24/2006,15,,,,,,,,
SP,8/24/2006,17,,,,,,,,
SP,9/8/2006,0,,,,,,,,
SP,9/8/2006,1,,,,,,,,
SP,9/8/2006,3,,,,,,,,
SP,9/8/2006,5,,,,,,,,
SP,9/8/2006,7,,,,,,,,
SP,9/8/2006,9,,,,,,,,
SP,9/8/2006,11,,,,,,,,
SP,9/8/2006,13,,,,,,,,
SP,9/8/2006,15,,,,,,,,
SP,9/8/2006,17,,,,,,,,
SP,9/21/2006,0,,,,,,,,
SP,9/21/2006,2,,,,,,,,
SP,9/21/2006,4,,,,,,,,
SP,9/21/2006,6,,,,,,,,
SP,9/21/2006,8,,,,,,,,
SP,9/21/2006,10,,,,,,,,
SP,9/21/2006,11,,,,,,,,
SP,9/21/2006,13,,,,,,,,
SP,9/21/2006,15,,,,,,,,
SP,9/21/2006,17,,,,,,,,
SP,10/4/2006,1,,,,,,,,
SP,10/4/2006,3,,,,,,,,
SP,10/4/2006,5,,,,,,,,
SP,10/4/2006,7,,,,,,,,
SP,10/4/2006,9,,,,,,,,
SP,10/4/2006,11,,,,,,,,
SP,10/4/2006,12,,,,,,,,
SP,10/4/2006,14,,,,,,,,
SP,10/4/2006,16,,,,,,,,
SP,10/19/2006,0,,,,,,,,
SP,10/19/2006,2,,,,,,,,
SP,10/19/2006,4,,,,,,,,
SP,10/19/2006,6,,,,,,,,
SP,10/19/2006,8,,,,,,,,
SP,10/19/2006,10,,,,,,,,
SP,10/19/2006,12,,,,,,,,
SP,10/19/2006,14,,,,,,,,
SP,10/19/2006,16,,,,,,,,
SP,10/19/2006,17,,,,,,,,
SP,10/30/2006,1,,,,,,,,
SP,10/30/2006,3,,,,,,,,
SP,10/30/2006,5,,,,,,,,
SP,10/30/2006,7,,,,,,,,
SP,10/30/2006,9,,,,,,,,
SP,10/30/2006,10,6.67,10.4,3.12,2.88,0.65,0.05,0,101
SP,10/30/2006,12,,,,,,,,
SP,10/30/2006,14,,,,,,,,
SP,10/30/2006,16,,,,,,,,
SP,1/15/2007,0,,,,,,,,
SP,1/15/2007,2,,,,,,,,
SP,1/15/2007,4,,,,,,,,
SP,1/15/2007,6,,,,,,,,
SP,1/15/2007,8,,,,,,,,
SP,1/15/2007,10,,,,,,,,
SP,1/15/2007,11,,,,,,,,
SP,1/15/2007,13,,,,,,,,
SP,1/15/2007,15,,,,,,,,
SP,1/15/2007,17,,,,,,,,
SP,2/20/2007,1,,,,,,,,
SP,2/20/2007,3,,,,,,,,
SP,2/20/2007,5,,,,,,,,
SP,2/20/2007,7,,,,,,,,
SP,2/20/2007,9,,,,,,,,
SP,2/20/2007,11,,,,,,,,
SP,2/20/2007,13,,,,,,,,
SP,2/20/2007,15,,,,,,,,
SP,2/20/2007,17,7.96,11.9,3.38,3.07,0.69,0.19,0.22,111
SP,3/28/2007,0,,,,,,,,
SP,3/28/2007,1,,,,,,,,
SP,3/28/2007,3,,,,,,,,
SP,3/28/2007,5,,,,,,,,
SP,3/28/2007,7,,,,,,,,
SP,3/28/2007,9,,,,,,,,
SP,3/28/2007,11,,,,,,,,
SP,3/28/2007,13,,,,,,,,
SP,3/28/2007,15,,,,,,,,
SP,3/28/2007,17,,,,,,,,
SP,4/24/2007,0,7.51,11.3,3.2,3.01,0.7,0.01,0,100
SP,4/24/2007,2,,,,,,,,
SP,4/24/2007,4,,,,,,,,
SP,4/24/2007,6,,,,,,,,
SP,4/24/2007,8,,,,,,,,
SP,4/24/2007,10,7.54,11,3.2,2.95,0.7,0.02,0,101
SP,4/24/2007,11,,,,,,,,
SP,4/24/2007,13,,,,,,,,
SP,4/24/2007,15,,,,,,,,
SP,4/24/2007,17,7.55,11.2,3.21,2.99,0.7,0.03,0,101
SP,5/9/2007,1,,,,,,,,
SP,5/9/2007,3,,,,,,,,
SP,5/9/2007,5,,,,,,,,
SP,5/9/2007,7,,,,,,,,
SP,5/9/2007,9,,,,,,,,
SP,5/9/2007,11,,,,,,,,
SP,5/9/2007,13,,,,,,,,
SP,5/9/2007,15,,,,,,,,
SP,5/9/2007,17,,,,,,,,
SP,5/9/2007,18,,,,,,,,
SP,5/21/2007,1,,,,,,,,
SP,5/21/2007,3,,,,,,,,
SP,5/21/2007,5,,,,,,,,
SP,5/21/2007,7,,,,,,,,
SP,5/21/2007,8,,,,,,,,
SP,5/21/2007,10,,,,,,,,
SP,5/21/2007,12,,,,,,,,
SP,5/21/2007,14,,,,,,,,
SP,5/21/2007,16,,,,,,,,
SP,5/21/2007,18,,,,,,,,
SP,6/6/2007,1,,,,,,,,
SP,6/6/2007,3,,,,,,,,
SP,6/6/2007,5,,,,,,,,
SP,6/6/2007,7,,,,,,,,
SP,6/6/2007,9,,,,,,,,
SP,6/6/2007,11,,,,,,,,
SP,6/6/2007,13,,,,,,,,
SP,6/6/2007,15,,,,,,,,
SP,6/6/2007,17,,,,,,,,
SP,6/6/2007,18,,,,,,,,
SP,6/19/2007,0,,,,,,,,
SP,6/19/2007,2,,,,,,,,
SP,6/19/2007,4,,,,,,,,
SP,6/19/2007,6,,,,,,,,
SP,6/19/2007,8,,,,,,,,
SP,6/19/2007,10,,,,,,,,
SP,6/19/2007,12,,,,,,,,
SP,6/19/2007,14,,,,,,,,
SP,6/19/2007,16,,,,,,,,
SP,6/19/2007,18,,,,,,,,
SP,7/2/2007,1,,,,,,,,
SP,7/2/2007,3,,,,,,,,
SP,7/2/2007,5,,,,,,,,
SP,7/2/2007,7,,,,,,,,
SP,7/2/2007,8,,,,,,,,
SP,7/2/2007,10,,,,,,,,
SP,7/2/2007,12,,,,,,,,
SP,7/2/2007,14,,,,,,,,
SP,7/2/2007,16,,,,,,,,
SP,7/2/2007,18,,,,,,,,
SP,7/16/2007,1,,,,,,,,
SP,7/16/2007,3,,,,,,,,
SP,7/16/2007,5,,,,,,,,
SP,7/16/2007,7,,,,,,,,
SP,7/16/2007,9,,,,,,,,
SP,7/16/2007,11,,,,,,,,
SP,7/16/2007,12,,,,,,,,
SP,7/16/2007,14,,,,,,,,
SP,7/16/2007,16,,,,,,,,
SP,7/16/2007,18,,,,,,,,
SP,7/23/2007,0,,,,,,,,
SP,7/23/2007,2,,,,,,,,
SP,7/23/2007,4,,,,,,,,
SP,7/23/2007,6,,,,,,,,
SP,7/23/2007,8,,,,,,,,
SP,7/23/2007,10,,,,,,,,
SP,7/23/2007,12,,,,,,,,
SP,7/23/2007,14,,,,,,,,
SP,7/23/2007,16,,,,,,,,
SP,7/23/2007,18,,,,,,,,
SP,7/30/2007,1,,,,,,,,
SP,7/30/2007,3,,,,,,,,
SP,7/30/2007,5,,,,,,,,
SP,7/30/2007,7,,,,,,,,
SP,7/30/2007,8,,,,,,,,
SP,7/30/2007,10,,,,,,,,
SP,7/30/2007,12,,,,,,,,
SP,7/30/2007,14,,,,,,,,
SP,7/30/2007,16,,,,,,,,
SP,7/30/2007,18,,,,,,,,
SP,8/13/2007,1,,,,,,,,
SP,8/13/2007,3,,,,,,,,
SP,8/13/2007,5,6.44,12,3.4,3.16,0.71,0,0,105
SP,8/13/2007,6,,,,,,,,
SP,8/13/2007,8,,,,,,,,
SP,8/13/2007,10,6.59,11.4,3.31,3.01,0.71,0,0,101
SP,8/13/2007,12,6.51,11.6,3.29,3.03,0.7,0,0,
SP,8/13/2007,14,,,,,,,,
SP,8/13/2007,16,,,,,,,,
SP,8/27/2007,0,,,,,,,,
SP,8/27/2007,2,,,,,,,,
SP,8/27/2007,4,,,,,,,,
SP,8/27/2007,6,,,,,,,,
SP,8/27/2007,8,,,,,,,,
SP,8/27/2007,9,,,,,,,,
SP,8/27/2007,11,,,,,,,,
SP,8/27/2007,13,,,,,,,,
SP,8/27/2007,15,,,,,,,,
SP,8/27/2007,17,,,,,,,,
SP,9/11/2007,1,,,,,,,,
SP,9/11/2007,3,,,,,,,,
SP,9/11/2007,5,,,,,,,,
SP,9/11/2007,7,,,,,,,,
SP,9/11/2007,9,,,,,,,,
SP,9/11/2007,11,,,,,,,,
SP,9/11/2007,13,,,,,,,,
SP,9/11/2007,15,,,,,,,,
SP,9/11/2007,17,,,,,,,,
SP,9/24/2007,0,,,,,,,,
SP,9/24/2007,2,,,,,,,,
SP,9/24/2007,4,,,,,,,,
SP,9/24/2007,6,,,,,,,,
SP,9/24/2007,8,,,,,,,,
SP,9/24/2007,10,,,,,,,,
SP,9/24/2007,12,,,,,,,,
SP,9/24/2007,13,,,,,,,,
SP,9/24/2007,15,,,,,,,,
SP,9/24/2007,17,,,,,,,,
SP,10/10/2007,1,,,,,,,,
SP,10/10/2007,3,,,,,,,,
SP,10/10/2007,5,,,,,,,,
SP,10/10/2007,7,,,,,,,,
SP,10/10/2007,9,,,,,,,,
SP,10/10/2007,11,,,,,,,,
SP,10/10/2007,13,,,,,,,,
SP,10/10/2007,15,,,,,,,,
SP,10/10/2007,16,,,,,,,,
SP,10/23/2007,1,,,,,,,,
SP,10/23/2007,3,,,,,,,,
SP,10/23/2007,4,,,,,,,,
SP,10/23/2007,6,,,,,,,,
SP,10/23/2007,8,,,,,,,,
SP,10/23/2007,10,,,,,,,,
SP,10/23/2007,12,,,,,,,,
SP,10/23/2007,14,,,,,,,,
SP,10/23/2007,16,,,,,,,,
SP,10/23/2007,18,,,,,,,,
SP,11/12/2007,1,,,,,,,,
SP,11/12/2007,3,,,,,,,,
SP,11/12/2007,5,,,,,,,,
SP,11/12/2007,7,,,,,,,,
SP,11/12/2007,9,,,,,,,,
SP,11/12/2007,11,,,,,,,,
SP,11/12/2007,13,,,,,,,,
SP,11/12/2007,15,,,,,,,,
SP,11/12/2007,16.5,6.85,11.9,3.41,3.13,0.72,0.06,0,104
SP,1/17/2008,0,,,,,,,,
SP,1/17/2008,1,,,,,,,,
SP,1/17/2008,3,,,,,,,,
SP,1/17/2008,5,,,,,,,,
SP,1/17/2008,7,,,,,,,,
SP,1/17/2008,9,,,,,,,,
SP,1/17/2008,10,,,,,,,,
SP,1/17/2008,12,,,,,,,,
SP,1/17/2008,14,,,,,,,,
SP,1/17/2008,16,,,,,,,,
SP,3/3/2008,0,8.58,12.9,3.64,3.4,0.81,0,0,119
SP,3/3/2008,1,,,,,,,,
SP,3/3/2008,3,,,,,,,,
SP,3/3/2008,5,,,,,,,,
SP,3/3/2008,7,,,,,,,,
SP,3/3/2008,9,,,,,,,,
SP,3/3/2008,11,,,,,,,,
SP,3/3/2008,13,,,,,,,,
SP,3/3/2008,15,7.61,12,3.29,3.06,0.71,0.08,0.09,109
SP,3/27/2008,1,,,,,,,,
SP,3/27/2008,3,,,,,,,,
SP,3/27/2008,5,,,,,,,,
SP,3/27/2008,7,,,,,,,,
SP,3/27/2008,9,,,,,,,,
SP,3/27/2008,11,,,,,,,,
SP,3/27/2008,13,,,,,,,,
SP,3/27/2008,15,,,,,,,,
SP,3/27/2008,17,,,,,,,,
SP,3/27/2008,18,,,,,,,,
SP,5/13/2008,1,,,,,,,,
SP,5/13/2008,3,,,,,,,,
SP,5/13/2008,5,,,,,,,,
SP,5/13/2008,7,,,,,,,,
SP,5/13/2008,9,,,,,,,,
SP,5/13/2008,10,7.85,11.9,3.35,3.02,0,0.02,0,104
SP,5/13/2008,12,,,,,,,,
SP,5/13/2008,14,,,,,,,,
SP,5/13/2008,16,,,,,,,,
SP,5/13/2008,18,8.01,12.1,3.41,3.07,0.67,0.04,0,106
SP,5/19/2008,1,,,,,,,,
SP,5/19/2008,3,,,,,,,,
SP,5/19/2008,4,,,,,,,,
SP,5/19/2008,6,,,,,,,,
SP,5/19/2008,8,,,,,,,,
SP,5/19/2008,10,,,,,,,,
SP,5/19/2008,12,,,,,,,,
SP,5/19/2008,14,,,,,,,,
SP,5/19/2008,16,,,,,,,,
SP,5/19/2008,18,,,,,,,,
SP,6/2/2008,1,,,,,,,,
SP,6/2/2008,3,,,,,,,,
SP,6/2/2008,5,,,,,,,,
SP,6/2/2008,6,,,,,,,,
SP,6/2/2008,8,,,,,,,,
SP,6/2/2008,10,,,,,,,,
SP,6/2/2008,12,,,,,,,,
SP,6/2/2008,14,,,,,,,,
SP,6/2/2008,16,,,,,,,,
SP,6/2/2008,18,,,,,,,,
SP,6/18/2008,1,,,,,,,,
SP,6/18/2008,3,,,,,,,,
SP,6/18/2008,5,,,,,,,,
SP,6/18/2008,6,,,,,,,,
SP,6/18/2008,8,,,,,,,,
SP,6/18/2008,10,,,,,,,,
SP,6/18/2008,12,,,,,,,,
SP,6/18/2008,14,,,,,,,,
SP,6/18/2008,16,,,,,,,,
SP,6/18/2008,18,,,,,,,,
SP,7/1/2008,1,,,,,,,,
SP,7/1/2008,3,,,,,,,,
SP,7/1/2008,5,,,,,,,,
SP,7/1/2008,7,,,,,,,,
SP,7/1/2008,9,,,,,,,,
SP,7/1/2008,11,,,,,,,,
SP,7/1/2008,13,,,,,,,,
SP,7/1/2008,15,,,,,,,,
SP,7/1/2008,16,,,,,,,,
SP,7/1/2008,18,,,,,,,,
SP,7/15/2008,1,,,,,,,,
SP,7/15/2008,3,,,,,,,,
SP,7/15/2008,5,,,,,,,,
SP,7/15/2008,7,,,,,,,,
SP,7/15/2008,9,,,,,,,,
SP,7/15/2008,11,,,,,,,,
SP,7/15/2008,13,,,,,,,,
SP,7/15/2008,15,,,,,,,,
SP,7/15/2008,16,,,,,,,,
SP,7/15/2008,18,,,,,,,,
SP,7/29/2008,1,,,,,,,,
SP,7/29/2008,3,,,,,,,,
SP,7/29/2008,5,,,,,,,,
SP,7/29/2008,7,,,,,,,,
SP,7/29/2008,9,,,,,,,,
SP,7/29/2008,11,,,,,,,,
SP,7/29/2008,13,,,,,,,,
SP,7/29/2008,15,,,,,,,,
SP,7/29/2008,17,,,,,,,,
SP,7/29/2008,18,,,,,,,,
SP,8/12/2008,1,,,,,,,,
SP,8/12/2008,3,,,,,,,,
SP,8/12/2008,5,,,,,,,,
SP,8/12/2008,7,,,,,,,,
SP,8/12/2008,9,,,,,,,,
SP,8/12/2008,11,,,,,,,,
SP,8/12/2008,13,,,,,,,,
SP,8/12/2008,15,,,,,,,,
SP,8/12/2008,16,,,,,,,,
SP,8/12/2008,18,,,,,,,,
SP,8/25/2008,0,6.62,11.8,3.37,3.12,0.74,0,0,105
SP,8/25/2008,2,,,,,,,,
SP,8/25/2008,4,,,,,,,,
SP,8/25/2008,6,,,,,,,,
SP,8/25/2008,8,,,,,,,,
SP,8/25/2008,10,6.31,11.5,3.3,3.02,0.77,0,0,103
SP,8/25/2008,12,6.39,11.6,3.3,3.02,0.73,0.01,0,
SP,8/25/2008,14,,,,,,,,
SP,8/25/2008,16,,,,,,,,
SP,8/25/2008,18,6.43,12.1,3.39,3.05,0.81,0.91,0.2,108
SP,9/8/2008,1,,,,,,,,
SP,9/8/2008,3,,,,,,,,
SP,9/8/2008,5,,,,,,,,
SP,9/8/2008,7,,,,,,,,
SP,9/8/2008,9,,,,,,,,
SP,9/8/2008,10,,,,,,,,
SP,9/8/2008,12,,,,,,,,
SP,9/8/2008,14,,,,,,,,
SP,9/8/2008,16,,,,,,,,
SP,9/8/2008,18,,,,,,,,
SP,9/23/2008,1,,,,,,,,
SP,9/23/2008,3,,,,,,,,
SP,9/23/2008,5,,,,,,,,
SP,9/23/2008,7,,,,,,,,
SP,9/23/2008,9,,,,,,,,
SP,9/23/2008,11,,,,,,,,
SP,9/23/2008,12,,,,,,,,
SP,9/23/2008,14,,,,,,,,
SP,9/23/2008,16,,,,,,,,
SP,9/23/2008,18,,,,,,,,
SP,10/7/2008,1,,,,,,,,
SP,10/7/2008,3,,,,,,,,
SP,10/7/2008,5,,,,,,,,
SP,10/7/2008,7,,,,,,,,
SP,10/7/2008,8,,,,,,,,
SP,10/7/2008,10,,,,,,,,
SP,10/7/2008,12,,,,,,,,
SP,10/7/2008,14,,,,,,,,
SP,10/7/2008,16,,,,,,,,
SP,10/7/2008,18,,,,,,,,
SP,10/20/2008,1,,,,,,,,
SP,10/20/2008,3,,,,,,,,
SP,10/20/2008,5,,,,,,,,
SP,10/20/2008,7,,,,,,,,
SP,10/20/2008,9,,,,,,,,
SP,10/20/2008,11,,,,,,,,
SP,10/20/2008,13,,,,,,,,
SP,10/20/2008,15,,,,,,,,
SP,10/20/2008,16,,,,,,,,
SP,10/20/2008,18,,,,,,,,
SP,11/12/2008,1,,,,,,,,
SP,11/12/2008,3,,,,,,,,
SP,11/12/2008,5,,,,,,,,
SP,11/12/2008,7,,,,,,,,
SP,11/12/2008,9,,,,,,,,
SP,11/12/2008,10,6.63,12.5,3.57,3.23,0.75,0.05,0,105
SP,11/12/2008,12,,,,,,,,
SP,11/12/2008,14,,,,,,,,
SP,11/12/2008,16,,,,,,,,
SP,11/12/2008,18,6.73,12.7,3.58,3.26,0.72,0.05,0,105
SP,1/20/2009,1,,,,,,,,
SP,1/20/2009,3,,,,,,,,
SP,1/20/2009,5,,,,,,,,
SP,1/20/2009,7,,,,,,,,
SP,1/20/2009,9,,,,,,,,
SP,1/20/2009,10,,,,,,,,
SP,1/20/2009,12,,,,,,,,
SP,1/20/2009,14,,,,,,,,
SP,1/20/2009,16,,,,,,,,
SP,1/20/2009,18,,,,,,,,
SP,2/24/2009,0,8.38,15,4.1,3.9,0.89,0.01,0,124
SP,2/24/2009,2,,,,,,,,
SP,2/24/2009,4,,,,,,,,
SP,2/24/2009,6,,,,,,,,
SP,2/24/2009,8,,,,,,,,
SP,2/24/2009,10,7.19,13,3.6,3.3,0.75,1.3,0.07,109
SP,2/24/2009,11,,,,,,,,
SP,2/24/2009,13,,,,,,,,
SP,2/24/2009,15,,,,,,,,
SP,2/24/2009,17,,,,,,,,
SP,3/20/2009,0,,,,,,,,
SP,3/20/2009,1,,,,,,,,
SP,3/20/2009,3,,,,,,,,
SP,3/20/2009,5,,,,,,,,
SP,3/20/2009,7,,,,,,,,
SP,3/20/2009,9,,,,,,,,
SP,3/20/2009,11,,,,,,,,
SP,3/20/2009,13,,,,,,,,
SP,3/20/2009,15,,,,,,,,
SP,3/20/2009,17,,,,,,,,
SP,4/29/2009,0,6.95,13,3.52,3.17,0.27,0.03,0,105
SP,4/29/2009,2,,,,,,,,
SP,4/29/2009,4,,,,,,,,
SP,4/29/2009,6,,,,,,,,
SP,4/29/2009,8,,,,,,,,
SP,4/29/2009,10,6.98,13.1,3.57,3.16,0.25,0.03,0,106
SP,4/29/2009,12,,,,,,,,
SP,4/29/2009,14,,,,,,,,
SP,4/29/2009,16,,,,,,,,
SP,4/29/2009,17,7,12.9,3.55,3.15,0.27,0.05,0,106
SP,5/13/2009,1,,,,,,,,
SP,5/13/2009,3,,,,,,,,
SP,5/13/2009,5,,,,,,,,
SP,5/13/2009,7,,,,,,,,
SP,5/13/2009,8,,,,,,,,
SP,5/13/2009,10,,,,,,,,
SP,5/13/2009,12,,,,,,,,
SP,5/13/2009,14,,,,,,,,
SP,5/13/2009,16,,,,,,,,
SP,5/13/2009,18,,,,,,,,
SP,5/13/2009,20,,,,,,,,
SP,5/27/2009,0,,,,,,,,
SP,5/27/2009,2,,,,,,,,
SP,5/27/2009,4,,,,,,,,
SP,5/27/2009,6,,,,,,,,
SP,5/27/2009,8,,,,,,,,
SP,5/27/2009,10,,,,,,,,
SP,5/27/2009,12,,,,,,,,
SP,5/27/2009,14,,,,,,,,
SP,5/27/2009,16,,,,,,,,
SP,6/10/2009,0,,,,,,,,
SP,6/10/2009,2,,,,,,,,
SP,6/10/2009,4,,,,,,,,
SP,6/10/2009,6,,,,,,,,
SP,6/10/2009,8,,,,,,,,
SP,6/10/2009,10,,,,,,,,
SP,6/10/2009,12,,,,,,,,
SP,6/10/2009,14,,,,,,,,
SP,6/10/2009,16,,,,,,,,
SP,6/10/2009,18,,,,,,,,
SP,6/10/2009,19,,,,,,,,
SP,6/10/2009,20.7,,,,,,,,
SP,6/25/2009,1,,,,,,,,
SP,6/25/2009,3,,,,,,,,
SP,6/25/2009,5,,,,,,,,
SP,6/25/2009,7,,,,,,,,
SP,6/25/2009,9,,,,,,,,
SP,6/25/2009,11,,,,,,,,
SP,6/25/2009,13,,,,,,,,
SP,6/25/2009,15,,,,,,,,
SP,6/25/2009,16,,,,,,,,
SP,7/9/2009,0,,,,,,,,
SP,7/9/2009,2,,,,,,,,
SP,7/9/2009,4,,,,,,,,
SP,7/9/2009,6,,,,,,,,
SP,7/9/2009,8,,,,,,,,
SP,7/9/2009,10,,,,,,,,
SP,7/9/2009,12,,,,,,,,
SP,7/9/2009,13,,,,,,,,
SP,7/9/2009,15,,,,,,,,
SP,7/9/2009,17,,,,,,,,
SP,7/9/2009,18.9,,,,,,,,
SP,7/9/2009,20,,,,,,,,
SP,7/22/2009,1,,,,,,,,
SP,7/22/2009,3,,,,,,,,
SP,7/22/2009,5,,,,,,,,
SP,7/22/2009,7,,,,,,,,
SP,7/22/2009,9,,,,,,,,
SP,7/22/2009,11,,,,,,,,
SP,7/22/2009,12,,,,,,,,
SP,7/22/2009,14,,,,,,,,
SP,7/22/2009,16,,,,,,,,
SP,8/6/2009,0,,,,,,,,
SP,8/6/2009,2,,,,,,,,
SP,8/6/2009,4,,,,,,,,
SP,8/6/2009,6,,,,,,,,
SP,8/6/2009,8,,,,,,,,
SP,8/6/2009,10,,,,,,,,
SP,8/6/2009,11,,,,,,,,
SP,8/6/2009,13,,,,,,,,
SP,8/6/2009,15,,,,,,,,
SP,8/6/2009,17,,,,,,,,
SP,8/6/2009,18.5,,,,,,,,
SP,8/6/2009,20,,,,,,,,
SP,8/19/2009,1,,,,,,,,
SP,8/19/2009,3,,,,,,,,
SP,8/19/2009,5,8.68,12.4,3.51,3.4,0.74,0.01,0,
SP,8/19/2009,7,,,,,,,,
SP,8/19/2009,8,8.86,12.1,3.44,3.3,0.73,0,0,107
SP,8/19/2009,10,,,,,,,,
SP,8/19/2009,12,8.58,11.8,3.35,3.23,0.73,0,0,
SP,8/19/2009,14,,,,,,,,
SP,8/19/2009,16,,,,,,,,
SP,9/3/2009,0,,,,,,,,
SP,9/3/2009,2,,,,,,,,
SP,9/3/2009,4,,,,,,,,
SP,9/3/2009,6,,,,,,,,
SP,9/3/2009,8,,,,,,,,
SP,9/3/2009,9,,,,,,,,
SP,9/3/2009,11,,,,,,,,
SP,9/3/2009,13,,,,,,,,
SP,9/3/2009,15,,,,,,,,
SP,9/3/2009,17,,,,,,,,
SP,9/3/2009,18.4,,,,,,,,
SP,9/3/2009,20,,,,,,,,
SP,9/17/2009,0,,,,,,,,
SP,9/17/2009,2,,,,,,,,
SP,9/17/2009,4,,,,,,,,
SP,9/17/2009,6,,,,,,,,
SP,9/17/2009,8,,,,,,,,
SP,9/17/2009,10,,,,,,,,
SP,9/17/2009,12,,,,,,,,
SP,9/17/2009,14,,,,,,,,
SP,9/17/2009,16,,,,,,,,
SP,10/1/2009,0,,,,,,,,
SP,10/1/2009,2,,,,,,,,
SP,10/1/2009,4,,,,,,,,
SP,10/1/2009,6,,,,,,,,
SP,10/1/2009,8,,,,,,,,
SP,10/1/2009,10,,,,,,,,
SP,10/1/2009,11,,,,,,,,
SP,10/1/2009,13,,,,,,,,
SP,10/1/2009,15,,,,,,,,
SP,10/1/2009,17,,,,,,,,
SP,10/1/2009,18.3,,,,,,,,
SP,10/1/2009,20,,,,,,,,
SP,10/14/2009,1,,,,,,,,
SP,10/14/2009,3,,,,,,,,
SP,10/14/2009,5,,,,,,,,
SP,10/14/2009,7,,,,,,,,
SP,10/14/2009,9,,,,,,,,
SP,10/14/2009,11,,,,,,,,
SP,10/14/2009,13,,,,,,,,
SP,10/14/2009,15,,,,,,,,
SP,10/14/2009,16,,,,,,,,
SP,10/29/2009,0,,,,,,,,
SP,10/29/2009,2,,,,,,,,
SP,10/29/2009,4,,,,,,,,
SP,10/29/2009,6,,,,,,,,
SP,10/29/2009,8,,,,,,,,
SP,10/29/2009,10,,,,,,,,
SP,10/29/2009,12,,,,,,,,
SP,10/29/2009,14,,,,,,,,
SP,10/29/2009,16,,,,,,,,
SP,10/29/2009,18,,,,,,,,
SP,10/29/2009,18.4,,,,,,,,
SP,10/29/2009,20,,,,,,,,
SP,11/11/2009,0,8.67,12.3,3.51,3.38,0.76,0.01,0,108
SP,11/11/2009,2,,,,,,,,
SP,11/11/2009,4,,,,,,,,
SP,11/11/2009,6,,,,,,,,
SP,11/11/2009,8,,,,,,,,
SP,11/11/2009,10,8.94,12.3,3.5,3.37,0.76,0.01,0,107
SP,11/11/2009,12,,,,,,,,
SP,11/11/2009,14,,,,,,,,
SP,11/11/2009,16,,,,,,,,
SP,11/11/2009,18,8.85,12.5,3.5,3.41,0.76,0.01,0,108
SP,1/12/2010,1,,,,,,,,
SP,1/12/2010,3,,,,,,,,
SP,1/12/2010,5,,,,,,,,
SP,1/12/2010,7,,,,,,,,
SP,1/12/2010,9,,,,,,,,
